cle_unique;emplacement_source;datetime_ingestion;privacy_level;entreprise;date;review_titre;status_employe;lieu;recommande;commentaire;avantage;incovenient
251253027049927822771176824237653240468;13639-AVIS-SOC-GLASSDOOR-E7448_P1.html;2021-03-21 17:30:44;0;Altran Group;Dec 8, 2019; peu d'évolution ;Ancien employé - Ingénieur Consultant;Strasbourg;Recommande;J'ai travaillé chez Altran Group à temps plein plus de 5 ans;les nombreux clients,  quelques primes;évolution faible salariale et carrière
313899614237562167889640938625650785160;13639-AVIS-SOC-GLASSDOOR-E7448_P1.html;2021-03-21 17:30:44;0;Altran Group;Dec 5, 2019; Très mauvaise expérience en tant que manager ;Ancien employé - Business Manager;Paris;Ne recommande pas;J'ai travaillé chez Altran Group à temps plein plus d'un an;- Tickets restos financés à 60% et carte navigo à 100% - Ca peut être une bonne école de vente pour de jeunes diplômés - Pour les managers uniquement, de bons salaires après quelques années d'activité - Ambiance jeune...;- ... mais aucune bienveillance : ça se tire entre les pattes, ça se dissimule les informations (entre managers du moins), et une culture du parler cash. - Ambiance un peu "beauf" : si vous n'êtes pas au bar le vendredi après-midi à vous la coller, vous risquez de ne pas faire partie du clan.  - Il faut faire du volume, du volume, du volume (c'est le modèle économique de toute façon, y'a pas de secret). Apporter... de la valeur au client n'est pas spécialement une priorité. - Pas d'humain dans le management, et des situations hallucinantes (par ex rompre des PE de nouvelles arrivées pour atteindre les objectifs de staffing trimestriels). De toute façon les consultants ne sont vus que comme des "ressources".  De manière générale, aucun respect de l'humain. - Devoir recruter des consultants à des salaires très bas en leur promettant monts et merveilles, tout en sachant qu'ils n'auront rien à la fin.  - Des missions sans valeur ajouté - Il faut aimer travailler à un rythme effréné : certaines réunions commencent à 8h30, et des entretiens durent jusqu'à 20h.   - Mais si vous êtes ok malgré tous ces points, Altran est fait pour vous ,)
51302515587638896535337880702942278269;13639-AVIS-SOC-GLASSDOOR-E7448_P1.html;2021-03-21 17:30:44;0;Altran Group;Nov 30, 2019; Consultant ingénieur ;Ancien employé - Consultant;Paris;Ne recommande pas;J'ai travaillé chez Altran Group à temps plein plus de 3 ans;Facile de se faire embaucher;Petit salaire Pas de primes Pas de bonus  Pas  d'intéressement Pas de participation On force les consultants à partir sur des missions qu'ils ne veulent pas
64008777596670768417785031449007909099;13639-AVIS-SOC-GLASSDOOR-E7448_P1.html;2021-03-21 17:30:44;0;Altran Group;Nov 28, 2019; Positif ;Ancien employé - Employé anonyme;NULL;Recommande;J'ai travaillé chez Altran Group à temps plein;Bon salaire, bonne ambiance, perspectives d’évolution;Beaucoup de pression, pas trop de flexibilité sur les horaires
108643269470706050007819811236698821344;13639-AVIS-SOC-GLASSDOOR-E7448_P1.html;2021-03-21 17:30:44;0;Altran Group;Nov 26, 2019; New joiner ;Employé actuel - Consultant;Paris;Ne recommande pas;Je travaille chez Altran Group à temps plein depuis moins d'un an;Pas de participation, pas de primes;Pas assez de recul pour répondre à cette question
252633113466315856550451236018876547757;13778-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-21 17:30:44;0;Gfi Informatique;Dec 11, 2019; Bonne expérience ;Employé actuel - Directeur commercial;Lille;Recommande;Je travaille chez Gfi Informatique à temps plein depuis plus de 8 ans;Ne recommande pas;Pas d’avantages pour les employés
234873349015753246675304287300096010968;13778-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-21 17:30:44;0;Gfi Informatique;Dec 4, 2019; Confortable ;Employé actuel - Développeur;Toulouse;Ne recommande pas;Je travaille chez Gfi Informatique à temps plein depuis plus d'un an;Ne recommande pas;Pas d’avantages pour les employés
222666203305382034647487689971097263484;13778-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-21 17:30:44;0;Gfi Informatique;Dec 1, 2019; Très bonne entreprise ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Gfi Informatique à temps plein;Ne recommande pas;Pas d’avantages pour les employés
317741208312926714152209021625157852674;13778-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-21 17:30:44;0;Gfi Informatique;Nov 30, 2019; A fuir ;Employé actuel - Développeur;Lille;Ne recommande pas;Je travaille chez Gfi Informatique à temps plein depuis plus d'un an;Ne recommande pas;Pas d’avantages pour les employés
313578360422884606342509244286870293374;13778-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-21 17:30:44;0;Gfi Informatique;Nov 29, 2019; Bien ;Ancien employé - Employé anonyme;NULL;Recommande;J'ai travaillé chez Gfi Informatique à temps plein;Ne recommande pas;Pas d’avantages pour les employés
95421901369665865369817973259487575553;13778-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-21 17:30:44;0;Gfi Informatique;Nov 28, 2019; Bonne expérience ;Employé actuel - Ingénieur Étude Et Développement;Montpellier;Recommande;Je travaille chez Gfi Informatique à temps plein depuis plus d'un an;Ne recommande pas;Pas d’avantages pour les employés
143665021300904416044437316509475038303;13778-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-21 17:30:44;0;Gfi Informatique;Nov 22, 2019; Une très bonne entreprise ;Ancien employé - Administrateur de système LINUX;La Chapelle;Recommande;J'ai travaillé chez Gfi Informatique à temps plein plus de 3 ans;Ne recommande pas;Pas d’avantages pour les employés
330343235034987151724118431426491105463;13778-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-21 17:30:44;0;Gfi Informatique;Nov 21, 2019; Très bonne ambiance au sein du secteur public ;Ancien employé - Consultante;NULL;Pas d'avis sur le PDG;J'ai travaillé chez Gfi Informatique à temps plein;Ne recommande pas;Pas d’avantages pour les employés
2180920248311140049793923621386068394;13778-AVIS-SOC-GLASSDOOR-E9028_P1.html;2021-03-21 17:30:44;0;Gfi Informatique;Nov 20, 2019; Opportunité ;Employé actuel - Employé anonyme;Lille;Recommande;Je travaille chez Gfi Informatique à temps plein depuis plus de 5 ans;Ne recommande pas;Pas d’avantages pour les employés
135387486971956800409675885176887700035;13623-AVIS-SOC-GLASSDOOR-E1146056_P1.html;2021-03-21 17:30:44;0;Montreal Associates;Nov 9, 2018; À fuir ! ;Ancien employé - Chargée De Recrutement;Londres, Angleterre;Ne recommande pas;J'ai travaillé chez Montreal Associates à temps plein plus d'un an;Aucun. Absolument aucun avantage, une entreprise en perdition.;Pas d’avantages pour les employés
10217508037809819928964591025872594955;13634-AVIS-SOC-GLASSDOOR-E7633_P1.html;2021-03-21 17:30:45;0;NVIDIA;Jan 11, 2017; Entreprise géniale ;Employé actuel - Anonymous;Courbevoie;Recommande;Je travaille chez NVIDIA à temps plein depuis moins d'un an;Ne recommande pas;Pas d’avantages pour les employés
339469911864033152253909907196159511061;13634-AVIS-SOC-GLASSDOOR-E7633_P1.html;2021-03-21 17:30:45;0;NVIDIA;Jan 10, 2017; Veteran ;Senior Directeur;Paris;Recommande;Je travaille chez NVIDIA à ;Ne recommande pas;Pas d’avantages pour les employés
278503169989873169759142043237256378434;13634-AVIS-SOC-GLASSDOOR-E7633_P1.html;2021-03-21 17:30:45;0;NVIDIA;Jun 2, 2016; Bon Mais §§§§§ ;Ancien employé - Chef De Project;Nice;Recommande;J'ai travaillé chez NVIDIA à temps plein plus de 8 ans;Ne recommande pas;Pas d’avantages pour les employés
161995945854326341074504513362888719108;13634-AVIS-SOC-GLASSDOOR-E7633_P1.html;2021-03-21 17:30:45;0;NVIDIA;Oct 14, 2015; bonne entreprise mais pas parfaite ;;NULL;Recommande;Je travaille chez NVIDIA à ;Ne recommande pas;Pas d’avantages pour les employés
295025313031672533544998416440809881237;13634-AVIS-SOC-GLASSDOOR-E7633_P1.html;2021-03-21 17:30:45;0;NVIDIA;Sep 28, 2015; Une start-up de 9000 personnes ;;NULL;Recommande;Je travaille chez NVIDIA à ;Ne recommande pas;Pas d’avantages pour les employés
158272334586750910975986401260368912676;13634-AVIS-SOC-GLASSDOOR-E7633_P1.html;2021-03-21 17:30:45;0;NVIDIA;Sep 21, 2015; Pour NVIDIA, changement de strategie implique licenciement! ;Employé actuel - Software Development Engineer;Valbonne;Ne recommande pas;Je travaille chez NVIDIA à temps plein;Ne recommande pas;Pas d’avantages pour les employés
190465756548328611855567944427951463166;13634-AVIS-SOC-GLASSDOOR-E7633_P1.html;2021-03-21 17:30:45;0;NVIDIA;May 30, 2015; Leader du traitement graphique ;Employé actuel - Manager;Antibes;Recommande;Je travaille chez NVIDIA à temps plein depuis plus de 3 ans;Ne recommande pas;Pas d’avantages pour les employés
48192302088802848012270827241812724758;13634-AVIS-SOC-GLASSDOOR-E7633_P1.html;2021-03-21 17:30:45;0;NVIDIA;May 19, 2015; Fantastic company ;Director of Marketing;Courbevoie;Recommande;Je travaille chez NVIDIA à  depuis plus de 10 ans;Ne recommande pas;Pas d’avantages pour les employés
68010404245958287207901153784079098942;13708-AVIS-SOC-GLASSDOOR-E4252_P1.html;2021-03-21 17:30:45;0;Groupe Crédit Agricole;Dec 6, 2019; Commercial ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Groupe Crédit Agricole à temps plein;Clientèles variés et intéressantes. Intéressement;Gestion et manager d'un autre temps
122042501552776437519300250304484849330;13708-AVIS-SOC-GLASSDOOR-E4252_P1.html;2021-03-21 17:30:45;0;Groupe Crédit Agricole;Dec 5, 2019; Cdd ;Ancien employé - CDD;NULL;Ne recommande pas;J'ai travaillé chez Groupe Crédit Agricole à temps plein moins d'un an;Aucun avantage pour ma part je ne recommande pas cette entreprise Beaucoup de Turn over;Pas d’avantages pour les employés
167814691847530739290959507668607805416;13708-AVIS-SOC-GLASSDOOR-E4252_P1.html;2021-03-21 17:30:45;0;Groupe Crédit Agricole;Dec 3, 2019; Responsable de programme ;Ancien employé - Responsable de travaux;Casablanca;Ne recommande pas;J'ai travaillé chez Groupe Crédit Agricole à temps plein plus d'un an;Avantages sociaux, taille de l'entreprise,;lourdeur administratif, mauvais management de la part des managers, mauvaise ambiance de travail
208033495177586331866739351263069509777;13708-AVIS-SOC-GLASSDOOR-E4252_P1.html;2021-03-21 17:30:45;0;Groupe Crédit Agricole;Nov 24, 2019; Mauvais accueil et ambiance délétère. Si vous n'avez jamais fait de banque, vous allez souffrir ;Ancien employé - Conseiller Clientèle;NULL;Ne recommande pas;J'ai travaillé chez Groupe Crédit Agricole à temps plein moins d'un an;Formation, tickets restos, prime d'interessement;Pas d’avantages pour les employés
21581881412788517644618884119707187943;13708-AVIS-SOC-GLASSDOOR-E4252_P1.html;2021-03-21 17:30:45;0;Groupe Crédit Agricole;Nov 24, 2019; Entreprise intéressante ;Employé actuel - Conseiller commercial;NULL;Ne recommande pas;Je travaille chez Groupe Crédit Agricole à temps plein;Entreprise avec des possibilités d'évolutions;Très peu de prise en compte du parcours / très très orienté commerce
145914913036724668123547382480066551623;13708-AVIS-SOC-GLASSDOOR-E4252_P1.html;2021-03-21 17:30:45;0;Groupe Crédit Agricole;Nov 14, 2019; Une très bonne expérience ;Ancien employé - Employé anonyme;NULL;Recommande;J'ai travaillé chez Groupe Crédit Agricole à temps plein;13eme mois,  prime d'intéressement, primes sur résultats, prime "gilets jaunes", tickets resto, chèques vacances, rtt;Pas toujours placé sur une agence proche de chez soi
179833180270089416260463438564531372287;13708-AVIS-SOC-GLASSDOOR-E4252_P1.html;2021-03-21 17:30:45;0;Groupe Crédit Agricole;Nov 14, 2019; Avis positif ;Employé actuel - Etudiant En Alternance;NULL;Recommande;Je travaille chez Groupe Crédit Agricole à temps plein;13ème mois , prime Macron , les apprentis ont droit à 5 jours de congés pour révisions;je n'ai pas d'inconvénients à signaler
134592975916301014242440850939902852086;13708-AVIS-SOC-GLASSDOOR-E4252_P1.html;2021-03-21 17:30:45;0;Groupe Crédit Agricole;Nov 12, 2019; Très bonne entreprise à l'écoute de ses collaborateurs ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Groupe Crédit Agricole à temps plein;Très bonne ambiance de travail Equipe et direction alignés;Hiérarchie très descendante qui amène à des difficultés de communication
156236814152254608849630672294555373072;13708-AVIS-SOC-GLASSDOOR-E4252_P1.html;2021-03-21 17:30:45;0;Groupe Crédit Agricole;Nov 10, 2019; bonne entreprise ;Employé actuel - Analyste en pilotage;Toulouse;Recommande;Je travaille chez Groupe Crédit Agricole à temps plein depuis plus d'un an;de nombreux avantages liés à une super convention collective (congés, intéressement, primes...) , un environnement de travail moderne et motivant, une culture d'entreprise dynamique et tournée vers l'innovation, de nombreuses possibilités de mobilités;des outils pas toujours à la hauteur des ambitions, une organisation en interne trop complexe
254907363790600017389321079612142449083;13711-AVIS-SOC-GLASSDOOR-E3043501_P1.html;2021-03-21 17:30:45;0;Crédit Agricole d'Ile de France;Nov 11, 2019; Bonne banque ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis moins d'un an;De nombreuses formations couvrant un vaste choix de thème  La prime annuelle La solidité de la banque;Pas d’avantages pour les employés
205307397225383162857975274080059311512;13711-AVIS-SOC-GLASSDOOR-E3043501_P1.html;2021-03-21 17:30:45;0;Crédit Agricole d'Ile de France;Nov 11, 2019; Très bonne expérience ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis moins d'un an;Gros intéressement. Entreprise solide et autonomie importante;Changement de la banque et pression commerciale sur des sujets non intéressants comme l’assurance
261453041713986352247092840699618548809;13711-AVIS-SOC-GLASSDOOR-E3043501_P1.html;2021-03-21 17:30:46;0;Crédit Agricole d'Ile de France;Oct 11, 2019; salaire bas mais bonne participation/intéressement ;Employé actuel - conseiller en gestion de patrimoine;Rungis;Recommande;Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis plus de 3 ans;Participation intéressement. banque solide financièrement en cas de crise. Outil bureautique à la pointe, banque digitalisée et innovante.;Pas d’avantages pour les employés
106571087516023385989543596559606674943;13711-AVIS-SOC-GLASSDOOR-E3043501_P1.html;2021-03-21 17:30:46;0;Crédit Agricole d'Ile de France;Oct 3, 2019; Bonne entreprise ;Employé actuel - Chargé de projet rh - alternance;Paris;Recommande;Je travaille chez Crédit Agricole d'Ile de France à temps plein depuis plus d'un an;J’y effectue mon alternance en RH.  Je recommencerais cette entreprise pour l’esprit d’équipe et le sens du service client. Il existe une réelle volonté de soutenir et d’aider les collaborateurs du réseau. L’offre de formation est très importante, surtout pour les managers : l’entreprise souhaite voir changer ses modes de management vers un management bienveillant et met les moyens pour y arriver !  Je suis fière... de travailler dans cette entreprise.;Pas d’avantages pour les employés
287561539703941813237748305570609730494;13661-AVIS-SOC-GLASSDOOR-E633820_P2.html;2021-03-21 17:30:46;0;Sii Poland;Jul 5, 2017; un SSII parmis tant d'autres ;Employé actuel - Ingénieur Consultant;Valbonne;Ne recommande pas;Je travaille chez Sii Poland à temps plein;Bon CE, ticket restaurant,  forfait journalier 3.16€ places de cinéma nombreux réductions pour des activités;un SSII parmi tant d'autres paye pas top inter-contrat pas top assez impersonnel pas de suivi
116534899330525434074503095369639837470;13661-AVIS-SOC-GLASSDOOR-E633820_P2.html;2021-03-21 17:30:46;0;Sii Poland;May 23, 2017; Peut mieux faire ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Sii Poland à temps plein;Très bonne ambiance au sein des équipes;Pas d’avantages pour les employés
296701609751535405647005322377593471832;13661-AVIS-SOC-GLASSDOOR-E633820_P2.html;2021-03-21 17:30:46;0;Sii Poland;May 23, 2017; Une autre boite de services ;Ancien employé - Consultant IT;NULL;Ne recommande pas;J'ai travaillé chez Sii Poland à temps plein;- Clients grand compte et missions intéressantes dans plusieurs sécteurs, idéal pour une premier travail après le diplôme - Accompagnement et suivi régulier du commercial lors des missions (ça dépend de la BU mais c'est un avantage assez rare dans d'autres boites de conseil) - Avantages CE: Ils ont de bons partenaires avec en plus plusieurs voyages organisés dans l'année à des pris intéressants - Organisation de... petit déjs, soirées et événements pour se retrouver entre consultants;Pas d’avantages pour les employés
269545592183221218901237349406277263166;13661-AVIS-SOC-GLASSDOOR-E633820_P2.html;2021-03-21 17:30:46;0;Sii Poland;May 16, 2017; Tres mauvais souvenirs ;Chef De Projet;Strasbourg;Ne recommande pas;J'ai travaillé chez Sii Poland à ;aucun avantage n'as pu etre observé a ce jour. a part peut etre une capacité a augmenter l'esprit malveillant lors des evolutions de postes entre les differents collegues;Pas d’avantages pour les employés
141519011593955856899079763304798722270;13661-AVIS-SOC-GLASSDOOR-E633820_P2.html;2021-03-21 17:30:46;0;Sii Poland;Apr 28, 2017; une SSII comme les autres ;Employé actuel - Anonymous;Lyon;Ne recommande pas;Je travaille chez Sii Poland à temps plein;- les ateliers techniques à l'agence, RTT;Pas d’avantages pour les employés
329379295915739565166139445411020544653;13661-AVIS-SOC-GLASSDOOR-E633820_P2.html;2021-03-21 17:30:46;0;Sii Poland;Nov 14, 2016; Société a éviter ;Ancien employé - Développeur;Rennes;Ne recommande pas;J'ai travaillé chez Sii Poland à temps plein plus de 3 ans;Quelques consultants sympathique, mais c'est partout pareil. Un bon CE;Pas d’avantages pour les employés
203833855979746567016922508414830406379;13661-AVIS-SOC-GLASSDOOR-E633820_P2.html;2021-03-21 17:30:46;0;Sii Poland;Apr 26, 2016; Ingenieur reseaux ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Sii Poland à temps plein depuis plus de 3 ans;frais transport 100% prime vacances Atmosphère de travail agréable Flexible;participation  tres faible, salaire pas haut
278321095415236954421441765514253990478;13661-AVIS-SOC-GLASSDOOR-E633820_P2.html;2021-03-21 17:30:46;0;Sii Poland;Jan 13, 2016; Je travaille chez SII en cdi ;;NULL;Ne recommande pas;Je travaille chez Sii Poland à ;pour ceux/celles qui aiment le service clientele et les voitures;Quelques clients difficiles a gerer, manque de vehicule..
73372374901683531736767463489312979452;13772-AVIS-SOC-GLASSDOOR-E3974_P1.html;2021-03-21 17:30:46;0;SKF;Aug 31, 2019; roulement ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez SKF à temps plein;salaires attractifs - grosse structures;management deficient - pas de stratégie sur le long terme
254153068013320690197315844383966651184;13772-AVIS-SOC-GLASSDOOR-E3974_P1.html;2021-03-21 17:30:46;0;SKF;Sep 1, 2017; Critique ;Ancien employé - Ventes;Paris;Recommande;J'ai travaillé chez SKF à temps plein plus d'un an;C'est une entreprise innovante et sûre de ses valeurs;Manque d'occasions de progresser verticalement
253887038277511533210743967092768111356;13772-AVIS-SOC-GLASSDOOR-E3974_P1.html;2021-03-21 17:30:46;0;SKF;Mar 25, 2016; Bonne entreprise, solide et réputée ;Employé actuel - Business Development Manager;Nieuwegein;Recommande;Je travaille chez SKF à temps plein depuis plus de 10 ans;Des collègues du monde entier, des clients très divers, des produits à la pointe de la technologie et de l'ingénierie, une culture responsable, ouverte sur l'avenir et vraiment internationale.;Impact visible quand l'industrie ralentit, avec réductions de coût = frustrant.
110616058321051933029855352485829857728;13772-AVIS-SOC-GLASSDOOR-E3974_P1.html;2021-03-21 17:30:46;0;SKF;Nov 13, 2015; Field service engineer ;Employé actuel - Field Service Engineer;NULL;Point de vue neutre;Je travaille chez SKF à temps plein depuis plus de 10 ans;jours de repos supplémentaire pour travail durant WE et JF primes de déplacement tout pays toutes conditions;Pas d’avantages pour les employés
248730905151372508035412085431193728;13630-AVIS-SOC-GLASSDOOR-E456207_P1.html;2021-03-21 17:30:46;0;Eidos Montreal;Jan 4, 2019; Belle famille ;Employé actuel - Senior Technical Artist;Montréal, QC;Ne recommande pas;Je travaille chez Eidos Montreal à temps plein depuis plus de 10 ans;Équipe, projets, entreprise, famille, respect.;Organisation, bla, bla, bla, bla
71247883282320597322087363258493509665;13630-AVIS-SOC-GLASSDOOR-E456207_P1.html;2021-03-21 17:30:46;0;Eidos Montreal;Jan 24, 2018; Assez Bon ;Ancien employé - Employé anonyme;NULL;Recommande;J'ai travaillé chez Eidos Montreal à temps plein;-Assurance Maladie  -Gift -Ambiance -Travaille chez soi -Heures Flexible;Pas d’avantages pour les employés
13171807376964202398578848306065884737;13630-AVIS-SOC-GLASSDOOR-E456207_P1.html;2021-03-21 17:30:46;0;Eidos Montreal;Jun 2, 2017; Une bonne compagnie mais... ;;NULL;Recommande;Je travaille chez Eidos Montreal à ;Passe d'autobus et bixi remboursée, participation au réer, bonne équilibre travail-famille, fruits frais à tous les jours.;Pas d’avantages pour les employés
324801000878647993199489748200203381263;13792-AVIS-SOC-GLASSDOOR-E33451_P1.html;2021-03-21 17:30:46;0;GFI Software;Apr 6, 2016; Pourrait faire beaucoup mieux ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez GFI Software à temps plein depuis plus de 3 ans;- Bonne ambiance de travail;- pas d’évolution - pas d'augmentation de salaire en 3 ans
180353443253103666505152932800427873777;13546-AVIS-SOC-GLASSDOOR-E12966_P1.html;2021-03-21 17:30:47;0;Devoteam;Dec 10, 2019; Ssii respectable et correcte ;Employé actuel - Consultant;Paris;Recommande;Je travaille chez Devoteam à temps plein depuis moins d'un an;Entreprise à l'écoute de ses collaborateurs. Commercial compétent. Manager à disposition en cas de souci même personnel Formation des collaborateurs à la demande;Salaire dans la moyenne du marché. CE non présente
110992355924389549127063315963870023503;13546-AVIS-SOC-GLASSDOOR-E12966_P1.html;2021-03-21 17:30:47;0;Devoteam;Dec 7, 2019; Catastrophe ;Ancien employé - Employé anonyme;NULL;Ne recommande pas;J'ai travaillé chez Devoteam à temps plein;Aucun. Ens classique, cherche uniquement à faire du chiffre.;Pas d’avantages pour les employés
49830594880737499560366887794690805409;13546-AVIS-SOC-GLASSDOOR-E12966_P1.html;2021-03-21 17:30:47;0;Devoteam;Dec 3, 2019; Très déçu  par le management ;Ancien employé - Employé anonyme;Marseille;Ne recommande pas;J'ai travaillé chez Devoteam à temps plein moins d'un an;Il y a les avantages classiques.;J'ai travaillé pendant moins d'un an et je n'ai pas eu l'accompagnement prévu. Je déconseille fortement si vous souhaitez une entreprise avec des valeurs humaines réelles.
285929379953892404680662659598171714993;13546-AVIS-SOC-GLASSDOOR-E12966_P1.html;2021-03-21 17:30:47;0;Devoteam;Dec 2, 2019; consultant full stack java/angular ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Devoteam à temps plein;plusieurs telques, événement, ambiance, salaire, mission;pour le moment, je sais pas
262593196814148270495167945583534643179;13546-AVIS-SOC-GLASSDOOR-E12966_P1.html;2021-03-21 17:30:47;0;Devoteam;Nov 26, 2019; Excellente entreprise ;Employé actuel - Employé anonyme;NULL;Ne recommande pas;Je travaille chez Devoteam à temps plein;entreprise innovante, à l'écoute de ses collaborateurs;le CE laisse à désirer
307781320707376107848316444115298144080;13546-AVIS-SOC-GLASSDOOR-E12966_P1.html;2021-03-21 17:30:47;0;Devoteam;Nov 25, 2019; Bien pour apprendre ;Ancien employé - Consultant CRM;Paris;Recommande;J'ai travaillé chez Devoteam à temps plein plus d'un an;Forte croissance mais encore à taille humaine  Entités séparées et semi indépendantes qui entraînent une plus grande proximité Missions intéressantes même pour un junior Nouveaux bureaux agréables;Pas d’avantages pour les employés
89054977343888479614438215199599790004;13546-AVIS-SOC-GLASSDOOR-E12966_P1.html;2021-03-21 17:30:47;0;Devoteam;Nov 22, 2019; Excellent environnement de travail ;Employé actuel - Sales;Levallois-Perret;Recommande;Je travaille chez Devoteam à temps plein depuis plus d'un an;Rémunération attractive et autonomie importante;Parfois un manque de visibilité de la part du très haut management,
138588627740198824778332948454556155675;13546-AVIS-SOC-GLASSDOOR-E12966_P1.html;2021-03-21 17:30:47;0;Devoteam;Nov 22, 2019; Belle Boite ;Employé actuel - Directeur de projet;Levallois-Perret;Recommande;Je travaille chez Devoteam à temps plein depuis plus de 3 ans;- Diversité des missions (aussi bien géographique que contenu)  - Orientée consultant (Par le consultant, Pour le consultant et avec le consultant) - Orientée Transformation continue;Pas d’avantages pour les employés
235265606967799096968751380939197031352;13546-AVIS-SOC-GLASSDOOR-E12966_P1.html;2021-03-21 17:30:47;0;Devoteam;Nov 22, 2019; One Devoteam ;Employé actuel - Senior Manager;Levallois-Perret;Recommande;Je travaille chez Devoteam à temps plein depuis plus de 3 ans;Sujets innovants, soin et attention portés aux collaborateurs, ambiance de travail;Pas d’avantages pour les employés
302829652978347224803050149644513585877;13678-AVIS-SOC-GLASSDOOR-E379472_P1.html;2021-03-21 17:30:47;0;Logware;Nov 4, 2019; Très bonne expérience ! ;Ancien employé - ingénieure commercial;Paris;Recommande;J'ai travaillé chez Logware à temps plein plus de 3 ans;- Une entreprise à taille humaine, à l'écoute de ses équipes - Bonne ambiance et équipes dynamiques - Locaux sympas, modernes et situés dans Paris - Belles perspectives d'évolution avec des passerelles entre différents postes - Possibilité de formations internes et externes - Evénements d'entreprise nombreux : soirées, afterworks, sport, etc. - Avantages sociaux : titre de transports remboursé à 100%,... tickets-restaurants, mutuelle et prévoyance ++;Pas d’avantages pour les employés
100325128578358089511541637641538285789;13678-AVIS-SOC-GLASSDOOR-E379472_P1.html;2021-03-21 17:30:47;0;Logware;Sep 25, 2019; Une belle première expérience ! ;Ancien employé - Ingénieur D'Affaires;Paris;Recommande;J'ai travaillé chez Logware à temps plein plus de 3 ans;Entreprise à l'écoute de ses collaborateurs, bonne ambiance, équipe jeune et dynamique, des locaux modernes et bien aménagés dans Paris, des perspectives d'évolution et de formation, une bonne mutuelle, des tickets-restaurants et un remboursement à 100% du titre transport, des soirées organisées dans des lieux sympas toute l'année;Pas d’avantages pour les employés
95625369560965447779417659333022822066;13678-AVIS-SOC-GLASSDOOR-E379472_P1.html;2021-03-21 17:30:47;0;Logware;Aug 27, 2019; Mon expérience chez Logware ;Employé actuel - Consultant Confirmé;Paris;Recommande;Je travaille chez Logware à temps plein depuis plus d'un an;Autonomie, perspective d'évolution rapide, très bonne ambiance, entreprise à taille humaine et à l'écoute de ses salariés. Je recommande vivement Logware !;Pas d’avantages pour les employés
204837395695771344193891901397461442480;13678-AVIS-SOC-GLASSDOOR-E379472_P1.html;2021-03-21 17:30:47;0;Logware;Aug 27, 2019; Top ;Employé actuel - Junior Consultant;Paris;Recommande;Je travaille chez Logware à temps plein depuis plus de 3 ans;Logware est une entreprise à l'esprit familial où il fait bon travailler. Une direction à l'écoute des projets / aspirations de ses équipes. De beaux locaux rénovés très récemment.  Des avantages "sociaux" : tickets-restaurants, CE, prise en charge du pass navigo, mutuelle, prévoyance. Des équipes RH et commerciales jeunes et impliquées.;Pas d’avantages pour les employés
45590949107203859623849109240289914860;13678-AVIS-SOC-GLASSDOOR-E379472_P1.html;2021-03-21 17:30:47;0;Logware;Aug 23, 2019; Evitez cette SSII ! ;Ancien employé - Ingénieur Consultant;Paris;Ne recommande pas;J'ai travaillé chez Logware à temps plein plus de 5 ans;Les tickets restaurants sont corrects. Le pass navigo est remboursé.;Pas d’avantages pour les employés
130248360044253372703963814769586640959;13678-AVIS-SOC-GLASSDOOR-E379472_P1.html;2021-03-21 17:30:47;0;Logware;May 13, 2019; Bonne société ;Employé actuel - Employé anonyme;NULL;Recommande;Je travaille chez Logware à temps plein;ESN ou il fait bon vivre, bonne ambiance et locaux agréable.;Implantation parisienne et région parisienne
231431158882480917748563119571980349827;13678-AVIS-SOC-GLASSDOOR-E379472_P1.html;2021-03-21 17:30:47;0;Logware;May 13, 2019; A éviter absolument ;Ancien employé - Ingénieur Consultant;Paris;Ne recommande pas;J'ai travaillé chez Logware à temps plein moins d'un an;100% Transport remboursé, Ticket restaurant;Pas d’avantages pour les employés
