dep;week;P;cl_age90;pop
93;2020-S29;1;89;41509
93;2020-S29;1;90;10316
93;2020-S29;194;0;1670149
93;2020-S30;15;09;258509
93;2020-S30;29;19;226523
93;2020-S30;63;29;222290
93;2020-S30;72;39;256009
93;2020-S30;31;49;231000
93;2020-S30;38;59;197192
93;2020-S30;22;69;143660
93;2020-S30;16;79;83141
93;2020-S30;8;89;41509
93;2020-S30;3;90;10316
93;2020-S30;298;0;1670149
93;2020-S31;22;09;258509
93;2020-S31;40;19;226523
93;2020-S31;128;29;222290
93;2020-S31;109;39;256009
93;2020-S31;66;49;231000
93;2020-S31;58;59;197192
93;2020-S31;55;69;143660
93;2020-S31;14;79;83141
93;2020-S31;5;89;41509
93;2020-S31;2;90;10316
93;2020-S31;502;0;1670149
93;2020-S32;31;09;258509
93;2020-S32;47;19;226523
93;2020-S32;179;29;222290
93;2020-S32;133;39;256009
93;2020-S32;73;49;231000
93;2020-S32;63;59;197192
93;2020-S32;32;69;143660
93;2020-S32;23;79;83141
93;2020-S32;9;89;41509
93;2020-S32;3;90;10316
93;2020-S32;593;0;1670149
93;2020-S33;27;09;258509
93;2020-S33;91;19;226523
93;2020-S33;232;29;222290
93;2020-S33;185;39;256009
93;2020-S33;138;49;231000
93;2020-S33;86;59;197192
93;2020-S33;53;69;143660
93;2020-S33;31;79;83141
93;2020-S33;17;89;41509
93;2020-S33;3;90;10316
93;2020-S33;864;0;1670149
93;2020-S34;43;09;258509
93;2020-S34;121;19;226523
93;2020-S34;412;29;222290
93;2020-S34;257;39;256009
93;2020-S34;143;49;231000
93;2020-S34;126;59;197192
93;2020-S34;80;69;143660
93;2020-S34;31;79;83141
93;2020-S34;16;89;41509
93;2020-S34;4;90;10316
93;2020-S34;1233;0;1670149
93;2020-S35;54;09;258509
93;2020-S35;185;19;226523
93;2020-S35;592;29;222290
93;2020-S35;385;39;256009
93;2020-S35;199;49;231000
93;2020-S35;143;59;197192
93;2020-S35;97;69;143660
93;2020-S35;33;79;83141
93;2020-S35;20;89;41509
93;2020-S35;3;90;10316
93;2020-S35;1713;0;1670149
93;2020-S36;66;09;258509
93;2020-S36;208;19;226523
93;2020-S36;635;29;222290
93;2020-S36;411;39;256009
93;2020-S36;244;49;231000
93;2020-S36;174;59;197192
93;2020-S36;121;69;143660
93;2020-S36;58;79;83141
93;2020-S36;23;89;41509
93;2020-S36;9;90;10316
93;2020-S36;1949;0;1670149
93;2020-S37;116;09;258509
93;2020-S37;287;19;226523
93;2020-S37;689;29;222290
93;2020-S37;511;39;256009
93;2020-S37;364;49;231000
93;2020-S37;232;59;197192
93;2020-S37;171;69;143660
93;2020-S37;66;79;83141
93;2020-S37;16;89;41509
93;2020-S37;4;90;10316
93;2020-S37;2456;0;1670149
93;2020-S38;138;09;258509
93;2020-S38;400;19;226523
93;2020-S38;689;29;222290
93;2020-S38;585;39;256009
93;2020-S38;425;49;231000
93;2020-S38;400;59;197192
93;2020-S38;226;69;143660
93;2020-S38;104;79;83141
93;2020-S38;37;89;41509
93;2020-S38;20;90;10316
93;2020-S38;3028;0;1670149
93;2020-S39;80;09;258509
93;2020-S39;379;19;226523
93;2020-S39;704;29;222290
93;2020-S39;635;39;256009
93;2020-S39;485;49;231000
93;2020-S39;417;59;197192
93;2020-S39;248;69;143660
93;2020-S39;128;79;83141
93;2020-S39;49;89;41509
93;2020-S39;7;90;10316
93;2020-S39;3136;0;1670149
93;2020-S40;87;09;258509
93;2020-S40;451;19;226523
93;2020-S40;743;29;222290
93;2020-S40;676;39;256009
93;2020-S40;565;49;231000
93;2020-S40;460;59;197192
93;2020-S40;257;69;143660
93;2020-S40;108;79;83141
93;2020-S40;67;89;41509
93;2020-S40;9;90;10316
93;2020-S40;3427;0;1670149
93;2020-S41;150;09;258509
93;2020-S41;608;19;226523
93;2020-S41;1033;29;222290
93;2020-S41;954;39;256009
93;2020-S41;854;49;231000
93;2020-S41;668;59;197192
93;2020-S41;462;69;143660
93;2020-S41;185;79;83141
93;2020-S41;95;89;41509
93;2020-S41;17;90;10316
93;2020-S41;5029;0;1670149
93;2020-S42;178;09;258509
93;2020-S42;810;19;226523
93;2020-S42;1271;29;222290
93;2020-S42;1259;39;256009
93;2020-S42;1102;49;231000
93;2020-S42;874;59;197192
93;2020-S42;616;69;143660
93;2020-S42;222;79;83141
93;2020-S42;110;89;41509
93;2020-S42;40;90;10316
93;2020-S42;6485;0;1670149
93;2020-S43;159;09;258509
93;2020-S43;812;19;226523
93;2020-S43;1549;29;222290
93;2020-S43;1529;39;256009
93;2020-S43;1402;49;231000
93;2020-S43;1091;59;197192
93;2020-S43;752;69;143660
93;2020-S43;328;79;83141
93;2020-S43;176;89;41509
93;2020-S43;52;90;10316
93;2020-S43;7860;0;1670149
93;2020-S44;239;09;258509
93;2020-S44;965;19;226523
93;2020-S44;1591;29;222290
93;2020-S44;1683;39;256009
93;2020-S44;1523;49;231000
93;2020-S44;1270;59;197192
93;2020-S44;1010;69;143660
93;2020-S44;432;79;83141
93;2020-S44;222;89;41509
93;2020-S44;53;90;10316
93;2020-S44;8996;0;1670149
93;2020-S45;259;09;258509
93;2020-S45;838;19;226523
93;2020-S45;1067;29;222290
93;2020-S45;1198;39;256009
93;2020-S45;1087;49;231000
93;2020-S45;979;59;197192
93;2020-S45;736;69;143660
93;2020-S45;316;79;83141
93;2020-S45;186;89;41509
93;2020-S45;43;90;10316
93;2020-S45;6718;0;1670149
93;2020-S46;134;09;258509
93;2020-S46;458;19;226523
93;2020-S46;531;29;222290
93;2020-S46;607;39;256009
93;2020-S46;597;49;231000
93;2020-S46;556;59;197192
93;2020-S46;442;69;143660
93;2020-S46;227;79;83141
93;2020-S46;115;89;41509
93;2020-S46;22;90;10316
93;2020-S46;3692;0;1670149
93;2020-S47;111;09;258509
93;2020-S47;395;19;226523
93;2020-S47;465;29;222290
93;2020-S47;537;39;256009
93;2020-S47;505;49;231000
93;2020-S47;429;59;197192
93;2020-S47;298;69;143660
93;2020-S47;177;79;83141
93;2020-S47;107;89;41509
93;2020-S47;33;90;10316
93;2020-S47;3062;0;1670149
93;2020-S48;81;09;258509
93;2020-S48;332;19;226523
93;2020-S48;376;29;222290
93;2020-S48;424;39;256009
93;2020-S48;408;49;231000
93;2020-S48;346;59;197192
93;2020-S48;227;69;143660
93;2020-S48;119;79;83141
93;2020-S48;87;89;41509
93;2020-S48;37;90;10316
93;2020-S48;2438;0;1670149
93;2020-S49;86;09;258509
93;2020-S49;248;19;226523
93;2020-S49;356;29;222290
93;2020-S49;394;39;256009
93;2020-S49;344;49;231000
93;2020-S49;294;59;197192
93;2020-S49;211;69;143660
93;2020-S49;95;79;83141
93;2020-S49;72;89;41509
93;2020-S49;13;90;10316
93;2020-S49;2113;0;1670149
93;2020-S50;87;09;258509
93;2020-S50;328;19;226523
93;2020-S50;389;29;222290
93;2020-S50;464;39;256009
93;2020-S50;425;49;231000
93;2020-S50;327;59;197192
93;2020-S50;228;69;143660
93;2020-S50;126;79;83141
93;2020-S50;68;89;41509
93;2020-S50;27;90;10316
93;2020-S50;2471;0;1670149
93;2020-S51;79;09;258509
93;2020-S51;327;19;226523
93;2020-S51;435;29;222290
93;2020-S51;511;39;256009
93;2020-S51;429;49;231000
93;2020-S51;375;59;197192
93;2020-S51;246;69;143660
93;2020-S51;106;79;83141
93;2020-S51;75;89;41509
93;2020-S51;46;90;10316
93;2020-S51;2631;0;1670149
93;2020-S52;83;09;258509
93;2020-S52;214;19;226523
93;2020-S52;382;29;222290
93;2020-S52;461;39;256009
93;2020-S52;372;49;231000
93;2020-S52;279;59;197192
93;2020-S52;220;69;143660
93;2020-S52;87;79;83141
93;2020-S52;84;89;41509
93;2020-S52;25;90;10316
93;2020-S52;2210;0;1670149
93;2020-S53;78;09;258509
93;2020-S53;213;19;226523
93;2020-S53;418;29;222290
93;2020-S53;462;39;256009
93;2020-S53;381;49;231000
93;2020-S53;288;59;197192
93;2020-S53;237;69;143660
93;2020-S53;129;79;83141
93;2020-S53;87;89;41509
93;2020-S53;26;90;10316
93;2020-S53;2321;0;1670149
94;2020-S21;9;09;184482
94;2020-S21;6;19;175118
94;2020-S21;21;29;188876
94;2020-S21;16;39;201248
94;2020-S21;14;49;189650
94;2020-S21;16;59;178549
94;2020-S21;20;69;134760
94;2020-S21;14;79;87847
94;2020-S21;23;89;50463
94;2020-S21;26;90;15048
94;2020-S21;165;0;1406041
94;2020-S22;9;09;184482
94;2020-S22;5;19;175118
94;2020-S22;13;29;188876
94;2020-S22;16;39;201248
94;2020-S22;19;49;189650
94;2020-S22;17;59;178549
94;2020-S22;11;69;134760
94;2020-S22;19;79;87847
94;2020-S22;27;89;50463
94;2020-S22;29;90;15048
94;2020-S22;165;0;1406041
94;2020-S23;6;09;184482
94;2020-S23;4;19;175118
94;2020-S23;17;29;188876
94;2020-S23;17;39;201248
94;2020-S23;18;49;189650
94;2020-S23;16;59;178549
94;2020-S23;13;69;134760
94;2020-S23;7;79;87847
94;2020-S23;10;89;50463
94;2020-S23;11;90;15048
94;2020-S23;122;0;1406041
94;2020-S24;6;09;184482
94;2020-S24;3;19;175118
94;2020-S24;5;29;188876
94;2020-S24;8;39;201248
94;2020-S24;6;49;189650
94;2020-S24;7;59;178549
94;2020-S24;5;69;134760
94;2020-S24;5;79;87847
94;2020-S24;11;89;50463
94;2020-S24;16;90;15048
94;2020-S24;72;0;1406041
94;2020-S25;6;09;184482
94;2020-S25;9;19;175118
94;2020-S25;17;29;188876
94;2020-S25;25;39;201248
94;2020-S25;17;49;189650
94;2020-S25;10;59;178549
94;2020-S25;7;69;134760
94;2020-S25;5;79;87847
94;2020-S25;6;89;50463
94;2020-S25;6;90;15048
94;2020-S25;108;0;1406041
94;2020-S26;7;09;184482
94;2020-S26;9;19;175118
94;2020-S26;13;29;188876
94;2020-S26;18;39;201248
94;2020-S26;15;49;189650
94;2020-S26;16;59;178549
94;2020-S26;7;69;134760
94;2020-S26;5;79;87847
94;2020-S26;8;89;50463
94;2020-S26;2;90;15048
94;2020-S26;100;0;1406041
94;2020-S27;4;09;184482
94;2020-S27;6;19;175118
94;2020-S27;20;29;188876
94;2020-S27;15;39;201248
94;2020-S27;15;49;189650
94;2020-S27;10;59;178549
94;2020-S27;1;69;134760
94;2020-S27;4;79;87847
94;2020-S27;9;89;50463
94;2020-S27;0;90;15048
94;2020-S27;84;0;1406041
94;2020-S28;5;09;184482
94;2020-S28;14;19;175118
94;2020-S28;23;29;188876
94;2020-S28;17;39;201248
94;2020-S28;13;49;189650
94;2020-S28;12;59;178549
94;2020-S28;9;69;134760
94;2020-S28;6;79;87847
94;2020-S28;4;89;50463
94;2020-S28;3;90;15048
94;2020-S28;107;0;1406041
94;2020-S29;12;09;184482
94;2020-S29;17;19;175118
94;2020-S29;36;29;188876
94;2020-S29;26;39;201248
94;2020-S29;12;49;189650
94;2020-S29;16;59;178549
94;2020-S29;13;69;134760
94;2020-S29;7;79;87847
94;2020-S29;3;89;50463
94;2020-S29;1;90;15048
94;2020-S29;143;0;1406041
94;2020-S30;4;09;184482
94;2020-S30;22;19;175118
94;2020-S30;55;29;188876
94;2020-S30;49;39;201248
94;2020-S30;28;49;189650
94;2020-S30;23;59;178549
94;2020-S30;20;69;134760
94;2020-S30;7;79;87847
94;2020-S30;2;89;50463
94;2020-S30;4;90;15048
94;2020-S30;214;0;1406041
94;2020-S31;20;09;184482
94;2020-S31;34;19;175118
94;2020-S31;118;29;188876
94;2020-S31;81;39;201248
94;2020-S31;52;49;189650
94;2020-S31;38;59;178549
94;2020-S31;30;69;134760
94;2020-S31;15;79;87847
94;2020-S31;13;89;50463
94;2020-S31;2;90;15048
94;2020-S31;403;0;1406041
94;2020-S32;11;09;184482
94;2020-S32;39;19;175118
94;2020-S32;138;29;188876
94;2020-S32;116;39;201248
94;2020-S32;61;49;189650
94;2020-S32;49;59;178549
94;2020-S32;25;69;134760
94;2020-S32;19;79;87847
94;2020-S32;8;89;50463
94;2020-S32;0;90;15048
94;2020-S32;466;0;1406041
94;2020-S33;23;09;184482
94;2020-S33;76;19;175118
94;2020-S33;277;29;188876
94;2020-S33;150;39;201248
94;2020-S33;98;49;189650
94;2020-S33;73;59;178549
94;2020-S33;43;69;134760
94;2020-S33;19;79;87847
94;2020-S33;11;89;50463
94;2020-S33;5;90;15048
94;2020-S33;775;0;1406041
94;2020-S34;34;09;184482
94;2020-S34;134;19;175118
94;2020-S34;431;29;188876
94;2020-S34;246;39;201248
94;2020-S34;144;49;189650
94;2020-S34;119;59;178549
94;2020-S34;59;69;134760
94;2020-S34;25;79;87847
94;2020-S34;20;89;50463
94;2020-S34;6;90;15048
94;2020-S34;1219;0;1406041
94;2020-S35;74;09;184482
94;2020-S35;193;19;175118
94;2020-S35;692;29;188876
94;2020-S35;376;39;201248
94;2020-S35;199;49;189650
94;2020-S35;170;59;178549
94;2020-S35;123;69;134760
94;2020-S35;34;79;87847
94;2020-S35;24;89;50463
94;2020-S35;13;90;15048
94;2020-S35;1899;0;1406041
94;2020-S36;89;09;184482
94;2020-S36;205;19;175118
94;2020-S36;631;29;188876
94;2020-S36;434;39;201248
94;2020-S36;263;49;189650
94;2020-S36;226;59;178549
94;2020-S36;125;69;134760
94;2020-S36;38;79;87847
94;2020-S36;31;89;50463
94;2020-S36;12;90;15048
94;2020-S36;2054;0;1406041
94;2020-S37;106;09;184482
94;2020-S37;227;19;175118
94;2020-S37;563;29;188876
94;2020-S37;406;39;201248
94;2020-S37;315;49;189650
94;2020-S37;268;59;178549
94;2020-S37;129;69;134760
94;2020-S37;51;79;87847
94;2020-S37;33;89;50463
94;2020-S37;12;90;15048
94;2020-S37;2110;0;1406041
94;2020-S38;88;09;184482
94;2020-S38;258;19;175118
94;2020-S38;539;29;188876
94;2020-S38;440;39;201248
94;2020-S38;317;49;189650
94;2020-S38;265;59;178549
94;2020-S38;131;69;134760
94;2020-S38;57;79;87847
94;2020-S38;41;89;50463
94;2020-S38;19;90;15048
94;2020-S38;2156;0;1406041
94;2020-S39;50;09;184482
94;2020-S39;242;19;175118
94;2020-S39;580;29;188876
94;2020-S39;501;39;201248
94;2020-S39;366;49;189650
94;2020-S39;325;59;178549
94;2020-S39;170;69;134760
94;2020-S39;65;79;87847
94;2020-S39;67;89;50463
94;2020-S39;17;90;15048
94;2020-S39;2388;0;1406041
94;2020-S40;58;09;184482
94;2020-S40;341;19;175118
94;2020-S40;814;29;188876
94;2020-S40;575;39;201248
94;2020-S40;446;49;189650
94;2020-S40;393;59;178549
94;2020-S40;214;69;134760
94;2020-S40;90;79;87847
94;2020-S40;52;89;50463
94;2020-S40;24;90;15048
94;2020-S40;3008;0;1406041
94;2020-S41;110;09;184482
94;2020-S41;541;19;175118
94;2020-S41;1016;29;188876
94;2020-S41;823;39;201248
94;2020-S41;696;49;189650
94;2020-S41;594;59;178549
94;2020-S41;355;69;134760
94;2020-S41;152;79;87847
94;2020-S41;98;89;50463
94;2020-S41;33;90;15048
94;2020-S41;4424;0;1406041
94;2020-S42;130;09;184482
94;2020-S42;692;19;175118
94;2020-S42;1148;29;188876
94;2020-S42;1005;39;201248
94;2020-S42;954;49;189650
94;2020-S42;726;59;178549
94;2020-S42;519;69;134760
94;2020-S42;217;79;87847
94;2020-S42;148;89;50463
94;2020-S42;86;90;15048
94;2020-S42;5627;0;1406041
94;2020-S43;154;09;184482
94;2020-S43;737;19;175118
94;2020-S43;1357;29;188876
94;2020-S43;1357;39;201248
94;2020-S43;1170;49;189650
94;2020-S43;1019;59;178549
94;2020-S43;660;69;134760
94;2020-S43;277;79;87847
94;2020-S43;193;89;50463
94;2020-S43;115;90;15048
94;2020-S43;7041;0;1406041
94;2020-S44;191;09;184482
94;2020-S44;832;19;175118
94;2020-S44;1332;29;188876
94;2020-S44;1371;39;201248
94;2020-S44;1269;49;189650
94;2020-S44;1138;59;178549
94;2020-S44;763;69;134760
94;2020-S44;339;79;87847
94;2020-S44;204;89;50463
94;2020-S44;90;90;15048
94;2020-S44;7572;0;1406041
94;2020-S45;222;09;184482
94;2020-S45;702;19;175118
94;2020-S45;833;29;188876
94;2020-S45;971;39;201248
94;2020-S45;928;49;189650
94;2020-S45;865;59;178549
94;2020-S45;579;69;134760
94;2020-S45;288;79;87847
94;2020-S45;181;89;50463
94;2020-S45;82;90;15048
94;2020-S45;5670;0;1406041
94;2020-S46;130;09;184482
94;2020-S46;430;19;175118
94;2020-S46;482;29;188876
94;2020-S46;514;39;201248
94;2020-S46;470;49;189650
94;2020-S46;470;59;178549
94;2020-S46;334;69;134760
94;2020-S46;177;79;87847
94;2020-S46;127;89;50463
94;2020-S46;62;90;15048
94;2020-S46;3197;0;1406041
94;2020-S47;86;09;184482
94;2020-S47;335;19;175118
94;2020-S47;367;29;188876
94;2020-S47;403;39;201248
94;2020-S47;400;49;189650
94;2020-S47;356;59;178549
94;2020-S47;204;69;134760
94;2020-S47;153;79;87847
94;2020-S47;111;89;50463
94;2020-S47;61;90;15048
94;2020-S47;2489;0;1406041
94;2020-S48;68;09;184482
94;2020-S48;216;19;175118
94;2020-S48;310;29;188876
94;2020-S48;308;39;201248
94;2020-S48;261;49;189650
94;2020-S48;267;59;178549
94;2020-S48;160;69;134760
94;2020-S48;97;79;87847
94;2020-S48;92;89;50463
94;2020-S48;59;90;15048
94;2020-S48;1838;0;1406041
94;2020-S49;61;09;184482
94;2020-S49;239;19;175118
94;2020-S49;283;29;188876
94;2020-S49;278;39;201248
94;2020-S49;269;49;189650
94;2020-S49;228;59;178549
94;2020-S49;155;69;134760
94;2020-S49;76;79;87847
94;2020-S49;74;89;50463
94;2020-S49;35;90;15048
94;2020-S49;1698;0;1406041
94;2020-S50;86;09;184482
94;2020-S50;220;19;175118
94;2020-S50;378;29;188876
94;2020-S50;348;39;201248
94;2020-S50;300;49;189650
94;2020-S50;274;59;178549
94;2020-S50;182;69;134760
94;2020-S50;107;79;87847
94;2020-S50;84;89;50463
94;2020-S50;44;90;15048
94;2020-S50;2024;0;1406041
94;2020-S51;77;09;184482
94;2020-S51;253;19;175118
94;2020-S51;398;29;188876
94;2020-S51;456;39;201248
94;2020-S51;321;49;189650
94;2020-S51;292;59;178549
94;2020-S51;244;69;134760
94;2020-S51;104;79;87847
94;2020-S51;90;89;50463
94;2020-S51;45;90;15048
94;2020-S51;2280;0;1406041
94;2020-S52;58;09;184482
94;2020-S52;217;19;175118
94;2020-S52;365;29;188876
94;2020-S52;365;39;201248
94;2020-S52;290;49;189650
94;2020-S52;249;59;178549
94;2020-S52;176;69;134760
94;2020-S52;95;79;87847
94;2020-S52;69;89;50463
94;2020-S52;29;90;15048
94;2020-S52;1916;0;1406041
94;2020-S53;62;09;184482
94;2020-S53;212;19;175118
94;2020-S53;395;29;188876
94;2020-S53;353;39;201248
94;2020-S53;298;49;189650
94;2020-S53;258;59;178549
94;2020-S53;177;69;134760
94;2020-S53;118;79;87847
94;2020-S53;65;89;50463
94;2020-S53;25;90;15048
94;2020-S53;1967;0;1406041
95;2020-S21;5;09;185065
95;2020-S21;18;19;172460
95;2020-S21;18;29;151506
95;2020-S21;19;39;175116
95;2020-S21;21;49;167938
95;2020-S21;20;59;155011
95;2020-S21;21;69;121128
95;2020-S21;22;79;72032
95;2020-S21;28;89;37684
95;2020-S21;15;90;10414
95;2020-S21;187;0;1248354
95;2020-S22;6;09;185065
95;2020-S22;11;19;172460
95;2020-S22;20;29;151506
95;2020-S22;19;39;175116
95;2020-S22;36;49;167938
95;2020-S22;20;59;155011
95;2020-S22;16;69;121128
95;2020-S22;10;79;72032
95;2020-S22;15;89;37684
95;2020-S22;14;90;10414
95;2020-S22;167;0;1248354
95;2020-S23;0;09;185065
95;2020-S23;6;19;172460
95;2020-S23;19;29;151506
95;2020-S23;18;39;175116
95;2020-S23;13;49;167938
95;2020-S23;19;59;155011
95;2020-S23;11;69;121128
95;2020-S23;6;79;72032
95;2020-S23;20;89;37684
95;2020-S23;14;90;10414
95;2020-S23;127;0;1248354
95;2020-S24;5;09;185065
95;2020-S24;14;19;172460
95;2020-S24;22;29;151506
95;2020-S24;12;39;175116
95;2020-S24;18;49;167938
95;2020-S24;17;59;155011
95;2020-S24;11;69;121128
95;2020-S24;5;79;72032
95;2020-S24;5;89;37684
95;2020-S24;2;90;10414
95;2020-S24;111;0;1248354
95;2020-S25;7;09;185065
95;2020-S25;9;19;172460
95;2020-S25;19;29;151506
95;2020-S25;22;39;175116
95;2020-S25;36;49;167938
95;2020-S25;18;59;155011
95;2020-S25;10;69;121128
95;2020-S25;5;79;72032
95;2020-S25;4;89;37684
95;2020-S25;2;90;10414
95;2020-S25;132;0;1248354
95;2020-S26;4;09;185065
95;2020-S26;10;19;172460
95;2020-S26;17;29;151506
95;2020-S26;11;39;175116
95;2020-S26;16;49;167938
95;2020-S26;8;59;155011
95;2020-S26;8;69;121128
95;2020-S26;2;79;72032
95;2020-S26;2;89;37684
95;2020-S26;1;90;10414
95;2020-S26;79;0;1248354
95;2020-S27;3;09;185065
95;2020-S27;12;19;172460
95;2020-S27;22;29;151506
95;2020-S27;15;39;175116
95;2020-S27;7;49;167938
95;2020-S27;13;59;155011
95;2020-S27;7;69;121128
95;2020-S27;3;79;72032
95;2020-S27;6;89;37684
95;2020-S27;1;90;10414
95;2020-S27;90;0;1248354
95;2020-S28;4;09;185065
95;2020-S28;9;19;172460
95;2020-S28;18;29;151506
95;2020-S28;22;39;175116
95;2020-S28;14;49;167938
95;2020-S28;14;59;155011
95;2020-S28;11;69;121128
95;2020-S28;9;79;72032
95;2020-S28;2;89;37684
95;2020-S28;2;90;10414
95;2020-S28;105;0;1248354
95;2020-S29;9;09;185065
95;2020-S29;13;19;172460
95;2020-S29;23;29;151506
95;2020-S29;36;39;175116
95;2020-S29;25;49;167938
95;2020-S29;19;59;155011
95;2020-S29;24;69;121128
95;2020-S29;14;79;72032
95;2020-S29;3;89;37684
95;2020-S29;1;90;10414
95;2020-S29;167;0;1248354
95;2020-S30;20;09;185065
95;2020-S30;18;19;172460
95;2020-S30;64;29;151506
95;2020-S30;50;39;175116
95;2020-S30;39;49;167938
95;2020-S30;29;59;155011
95;2020-S30;14;69;121128
95;2020-S30;18;79;72032
95;2020-S30;5;89;37684
95;2020-S30;1;90;10414
95;2020-S30;258;0;1248354
95;2020-S31;7;09;185065
95;2020-S31;27;19;172460
95;2020-S31;56;29;151506
95;2020-S31;57;39;175116
95;2020-S31;36;49;167938
95;2020-S31;37;59;155011
95;2020-S31;27;69;121128
95;2020-S31;12;79;72032
95;2020-S31;4;89;37684
95;2020-S31;1;90;10414
95;2020-S31;264;0;1248354
95;2020-S32;14;09;185065
95;2020-S32;24;19;172460
95;2020-S32;108;29;151506
95;2020-S32;77;39;175116
95;2020-S32;44;49;167938
95;2020-S32;39;59;155011
95;2020-S32;30;69;121128
95;2020-S32;12;79;72032
95;2020-S32;5;89;37684
95;2020-S32;1;90;10414
95;2020-S32;354;0;1248354
95;2020-S33;17;09;185065
95;2020-S33;38;19;172460
95;2020-S33;143;29;151506
95;2020-S33;79;39;175116
95;2020-S33;51;49;167938
95;2020-S33;45;59;155011
95;2020-S33;25;69;121128
95;2020-S33;16;79;72032
95;2020-S33;2;89;37684
95;2020-S33;0;90;10414
95;2020-S33;416;0;1248354
95;2020-S34;19;09;185065
95;2020-S34;84;19;172460
95;2020-S34;237;29;151506
95;2020-S34;117;39;175116
95;2020-S34;69;49;167938
95;2020-S34;79;59;155011
95;2020-S34;29;69;121128
95;2020-S34;14;79;72032
95;2020-S34;3;89;37684
95;2020-S34;4;90;10414
95;2020-S34;655;0;1248354
95;2020-S35;31;09;185065
95;2020-S35;92;19;172460
95;2020-S35;328;29;151506
95;2020-S35;188;39;175116
95;2020-S35;118;49;167938
95;2020-S35;84;59;155011
95;2020-S35;57;69;121128
95;2020-S35;25;79;72032
95;2020-S35;4;89;37684
95;2020-S35;0;90;10414
95;2020-S35;927;0;1248354
95;2020-S36;40;09;185065
95;2020-S36;145;19;172460
95;2020-S36;384;29;151506
95;2020-S36;235;39;175116
95;2020-S36;170;49;167938
95;2020-S36;138;59;155011
95;2020-S36;111;69;121128
95;2020-S36;21;79;72032
95;2020-S36;11;89;37684
95;2020-S36;4;90;10414
95;2020-S36;1259;0;1248354
95;2020-S37;74;09;185065
95;2020-S37;193;19;172460
95;2020-S37;395;29;151506
95;2020-S37;292;39;175116
95;2020-S37;247;49;167938
95;2020-S37;202;59;155011
95;2020-S37;103;69;121128
95;2020-S37;42;79;72032
95;2020-S37;18;89;37684
95;2020-S37;8;90;10414
95;2020-S37;1574;0;1248354
95;2020-S38;64;09;185065
95;2020-S38;299;19;172460
95;2020-S38;520;29;151506
95;2020-S38;385;39;175116
95;2020-S38;310;49;167938
95;2020-S38;244;59;155011
95;2020-S38;170;69;121128
95;2020-S38;61;79;72032
95;2020-S38;27;89;37684
95;2020-S38;12;90;10414
95;2020-S38;2092;0;1248354
95;2020-S39;65;09;185065
95;2020-S39;268;19;172460
95;2020-S39;451;29;151506
95;2020-S39;414;39;175116
95;2020-S39;296;49;167938
95;2020-S39;230;59;155011
95;2020-S39;130;69;121128
95;2020-S39;57;79;72032
95;2020-S39;30;89;37684
95;2020-S39;9;90;10414
95;2020-S39;1950;0;1248354
95;2020-S40;66;09;185065
95;2020-S40;305;19;172460
95;2020-S40;533;29;151506
95;2020-S40;437;39;175116
95;2020-S40;374;49;167938
95;2020-S40;332;59;155011
95;2020-S40;197;69;121128
95;2020-S40;94;79;72032
95;2020-S40;30;89;37684
95;2020-S40;16;90;10414
95;2020-S40;2384;0;1248354
95;2020-S41;100;09;185065
95;2020-S41;512;19;172460
95;2020-S41;779;29;151506
95;2020-S41;722;39;175116
95;2020-S41;658;49;167938
95;2020-S41;572;59;155011
95;2020-S41;334;69;121128
95;2020-S41;129;79;72032
95;2020-S41;49;89;37684
95;2020-S41;27;90;10414
95;2020-S41;3884;0;1248354
95;2020-S42;85;09;185065
95;2020-S42;644;19;172460
95;2020-S42;915;29;151506
95;2020-S42;938;39;175116
95;2020-S42;827;49;167938
95;2020-S42;717;59;155011
95;2020-S42;589;69;121128
95;2020-S42;175;79;72032
95;2020-S42;103;89;37684
95;2020-S42;43;90;10414
95;2020-S42;5036;0;1248354
95;2020-S43;149;09;185065
95;2020-S43;724;19;172460
95;2020-S43;1218;29;151506
95;2020-S43;1224;39;175116
95;2020-S43;1165;49;167938
95;2020-S43;1111;59;155011
95;2020-S43;724;69;121128
95;2020-S43;271;79;72032
95;2020-S43;172;89;37684
95;2020-S43;87;90;10414
95;2020-S43;6847;0;1248354
95;2020-S44;203;09;185065
95;2020-S44;844;19;172460
95;2020-S44;1317;29;151506
95;2020-S44;1320;39;175116
95;2020-S44;1218;49;167938
95;2020-S44;1079;59;155011
95;2020-S44;1057;69;121128
95;2020-S44;332;79;72032
95;2020-S44;187;89;37684
95;2020-S44;79;90;10414
95;2020-S44;7639;0;1248354
95;2020-S45;172;09;185065
95;2020-S45;725;19;172460
95;2020-S45;759;29;151506
95;2020-S45;877;39;175116
95;2020-S45;832;49;167938
95;2020-S45;707;59;155011
95;2020-S45;881;69;121128
95;2020-S45;249;79;72032
95;2020-S45;130;89;37684
95;2020-S45;64;90;10414
95;2020-S45;5396;0;1248354
95;2020-S46;98;09;185065
95;2020-S46;379;19;172460
95;2020-S46;419;29;151506
95;2020-S46;467;39;175116
95;2020-S46;462;49;167938
95;2020-S46;398;59;155011
95;2020-S46;395;69;121128
95;2020-S46;143;79;72032
95;2020-S46;104;89;37684
95;2020-S46;70;90;10414
95;2020-S46;2937;0;1248354
95;2020-S47;76;09;185065
95;2020-S47;287;19;172460
95;2020-S47;321;29;151506
95;2020-S47;381;39;175116
